frame,time_s,face_detected,_neutral,browDownLeft,browDownRight,browInnerUp,browOuterUpLeft,browOuterUpRight,cheekPuff,cheekSquintLeft,cheekSquintRight,eyeBlinkLeft,eyeBlinkRight,eyeLookDownLeft,eyeLookDownRight,eyeLookInLeft,eyeLookInRight,eyeLookOutLeft,eyeLookOutRight,eyeLookUpLeft,eyeLookUpRight,eyeSquintLeft,eyeSquintRight,eyeWideLeft,eyeWideRight,jawForward,jawLeft,jawOpen,jawRight,mouthClose,mouthDimpleLeft,mouthDimpleRight,mouthFrownLeft,mouthFrownRight,mouthFunnel,mouthLeft,mouthLowerDownLeft,mouthLowerDownRight,mouthPressLeft,mouthPressRight,mouthPucker,mouthRight,mouthRollLower,mouthRollUpper,mouthShrugLower,mouthShrugUpper,mouthSmileLeft,mouthSmileRight,mouthStretchLeft,mouthStretchRight,mouthUpperUpLeft,mouthUpperUpRight,noseSneerLeft,noseSneerRight
1520,50.85,1,0.0,0.0283,0.0253,0.0156,0.1594,0.0717,0.0,0.0,0.0,0.01,0.0104,0.3427,0.3084,0.0004,0.8338,0.8117,0.0008,0.0208,0.0135,0.0663,0.0522,0.0716,0.0305,0.0002,0.0023,0.0662,0.0002,0.0056,0.0011,0.0043,0.0001,0.0001,0.0498,0.0017,0.0062,0.0036,0.008,0.0293,0.0887,0.0009,0.0042,0.0071,0.0014,0.0249,0.0006,0.001,0.0007,0.0015,0.0021,0.0043,0.0,0.0
1525,51.02,1,0.0,0.0228,0.0247,0.0208,0.1578,0.0621,0.0001,0.0,0.0,0.0134,0.0124,0.3251,0.2918,0.0004,0.8514,0.8271,0.0007,0.0215,0.015,0.0773,0.0695,0.0505,0.026,0.0004,0.0034,0.1982,0.0003,0.0125,0.0026,0.0039,0.0002,0.0002,0.0355,0.0012,0.0121,0.011,0.0211,0.0486,0.0166,0.0006,0.0047,0.0094,0.0008,0.0157,0.0028,0.0046,0.0011,0.0074,0.004,0.0059,0.0,0.0
1530,51.18,1,0.0,0.017,0.0187,0.0139,0.2153,0.0879,0.0,0.0,0.0,0.0213,0.0178,0.2164,0.205,0.0014,0.6232,0.6064,0.0031,0.0353,0.0271,0.1241,0.0755,0.0363,0.0241,0.0001,0.0009,0.0393,0.0004,0.0292,0.0262,0.0034,0.0,0.0,0.0283,0.0029,0.001,0.001,0.0322,0.0191,0.2947,0.0032,0.0057,0.0189,0.0012,0.0033,0.0002,0.0003,0.0001,0.0008,0.0001,0.0001,0.0,0.0
1535,51.35,1,0.0,0.0151,0.0221,0.0143,0.2019,0.0649,0.0001,0.0,0.0,0.0301,0.0192,0.2337,0.2199,0.0018,0.638,0.6157,0.0023,0.0339,0.0255,0.1474,0.0755,0.0246,0.0226,0.0008,0.0024,0.1423,0.0002,0.029,0.0434,0.0246,0.0,0.0,0.0676,0.0007,0.0123,0.013,0.051,0.0575,0.0407,0.003,0.0028,0.0076,0.0002,0.004,0.0247,0.0405,0.0005,0.0058,0.0028,0.0026,0.0,0.0
1540,51.52,1,0.0,0.0125,0.0118,0.0309,0.255,0.1035,0.0,0.0,0.0,0.0194,0.0224,0.3838,0.345,0.0004,0.8481,0.8268,0.0007,0.0157,0.0114,0.0582,0.0806,0.0364,0.0187,0.0003,0.0015,0.0073,0.0,0.0011,0.0062,0.0054,0.0002,0.0003,0.0163,0.0024,0.0021,0.0019,0.0413,0.0685,0.0265,0.0006,0.0041,0.0015,0.0072,0.0752,0.0078,0.0111,0.0012,0.0065,0.0099,0.0131,0.0,0.0
1545,51.69,1,0.0,0.0156,0.0183,0.0314,0.2531,0.0946,0.0,0.0,0.0,0.0144,0.017,0.3591,0.3206,0.0004,0.8608,0.8505,0.0008,0.0202,0.0154,0.0478,0.0706,0.0563,0.0322,0.0001,0.0004,0.0005,0.0,0.0002,0.0084,0.0046,0.0,0.0,0.0176,0.0063,0.0001,0.0001,0.0301,0.0268,0.2697,0.001,0.0004,0.0002,0.0082,0.0434,0.0333,0.0358,0.0023,0.0053,0.0037,0.004,0.0,0.0
1550,51.85,1,0.0,0.0177,0.0249,0.0294,0.2451,0.0898,0.0,0.0,0.0,0.0151,0.0163,0.3781,0.3447,0.0003,0.9079,0.909,0.0004,0.018,0.0147,0.0348,0.0658,0.0663,0.0329,0.0001,0.0002,0.0008,0.0001,0.0003,0.0241,0.0073,0.0,0.0,0.0564,0.0045,0.0002,0.0002,0.0143,0.0149,0.5339,0.0023,0.0007,0.0006,0.0064,0.0251,0.0042,0.0056,0.0002,0.0022,0.004,0.0033,0.0,0.0
1555,52.02,1,0.0,0.0113,0.0106,0.0374,0.2285,0.1038,0.0001,0.0,0.0,0.0159,0.0117,0.283,0.2659,0.0006,0.8241,0.8034,0.0007,0.0229,0.0183,0.0662,0.0713,0.0406,0.0367,0.0005,0.0011,0.0806,0.0003,0.0055,0.0144,0.0083,0.0,0.0,0.0516,0.0027,0.0125,0.0142,0.0353,0.0466,0.0296,0.0005,0.0034,0.0054,0.0006,0.0163,0.0084,0.0118,0.0008,0.0038,0.0144,0.0165,0.0,0.0
1560,52.19,1,0.0,0.0193,0.0134,0.0244,0.2319,0.1321,0.0,0.0,0.0,0.0186,0.0195,0.366,0.3504,0.0005,0.8423,0.8382,0.0008,0.0183,0.0145,0.0627,0.0738,0.0492,0.0303,0.0001,0.0003,0.0028,0.0002,0.001,0.0051,0.0036,0.0,0.0,0.025,0.008,0.0002,0.0002,0.006,0.0175,0.4824,0.0008,0.0014,0.0015,0.0031,0.0112,0.0005,0.0011,0.0001,0.0048,0.0007,0.0008,0.0,0.0
1565,52.36,1,0.0,0.0125,0.0106,0.042,0.2328,0.1174,0.0001,0.0,0.0,0.013,0.0124,0.3031,0.2851,0.0006,0.7932,0.7533,0.0011,0.0202,0.0162,0.0495,0.0535,0.0471,0.0368,0.0005,0.0005,0.0224,0.0002,0.0021,0.0049,0.0084,0.0001,0.0001,0.0372,0.0011,0.0082,0.0072,0.0598,0.065,0.0348,0.0013,0.0025,0.0013,0.0012,0.0315,0.0324,0.0382,0.0042,0.0038,0.0081,0.0117,0.0,0.0
1570,52.52,1,0.0,0.0014,0.0016,0.1088,0.5242,0.2795,0.0001,0.0,0.0,0.8169,0.7313,0.9063,0.9043,0.0269,0.2528,0.2475,0.0108,0.0012,0.0009,0.4343,0.3788,0.0003,0.0002,0.0007,0.0007,0.0247,0.0004,0.0021,0.0056,0.0079,0.0003,0.0002,0.0477,0.0005,0.0154,0.0185,0.0445,0.0359,0.0368,0.0028,0.0023,0.0017,0.0012,0.0245,0.0839,0.0866,0.0102,0.0149,0.029,0.0323,0.0,0.0
1575,52.69,1,0.0,0.0051,0.0037,0.0671,0.3079,0.217,0.0,0.0,0.0,0.7751,0.6529,0.851,0.8622,0.0417,0.1505,0.1447,0.0284,0.0019,0.0018,0.4642,0.4351,0.0003,0.0003,0.0004,0.0003,0.0067,0.0004,0.0026,0.0103,0.0147,0.0,0.0,0.0225,0.0008,0.0028,0.0025,0.0466,0.0445,0.0935,0.0045,0.0012,0.0022,0.0005,0.0033,0.0776,0.091,0.0023,0.0052,0.0009,0.001,0.0,0.0
1580,52.86,1,0.0,0.0052,0.0045,0.0534,0.2994,0.14,0.0,0.0,0.0,0.2725,0.2558,0.4254,0.4289,0.0051,0.3441,0.3094,0.0156,0.0148,0.0128,0.2123,0.2642,0.0023,0.0021,0.0004,0.0004,0.0179,0.0003,0.0017,0.0047,0.0054,0.0,0.0001,0.0546,0.001,0.0067,0.0053,0.0203,0.0303,0.0472,0.0011,0.0012,0.0021,0.0006,0.0237,0.0086,0.0134,0.0011,0.0036,0.0065,0.0117,0.0,0.0
1585,53.02,1,0.0,0.0187,0.0154,0.0187,0.1435,0.0889,0.0,0.0,0.0,0.0745,0.0743,0.3209,0.3161,0.0037,0.3876,0.3625,0.012,0.0255,0.0182,0.2198,0.1486,0.0133,0.0091,0.0003,0.0001,0.0132,0.0008,0.0009,0.0152,0.0069,0.0,0.0,0.2532,0.0007,0.0055,0.006,0.0151,0.0112,0.1852,0.0037,0.0011,0.0037,0.0008,0.0252,0.0045,0.0063,0.0003,0.0016,0.0427,0.0464,0.0,0.0
1590,53.19,1,0.0,0.0252,0.023,0.0164,0.1302,0.0747,0.0,0.0,0.0,0.0769,0.0649,0.2307,0.2298,0.0041,0.4128,0.3816,0.0102,0.0345,0.0308,0.1794,0.1724,0.0118,0.0101,0.0003,0.0001,0.0035,0.0002,0.0006,0.0405,0.0237,0.0,0.0,0.1814,0.0019,0.0021,0.0017,0.0185,0.022,0.2382,0.002,0.0005,0.0014,0.0006,0.0141,0.018,0.0301,0.0003,0.0016,0.0225,0.0239,0.0,0.0
1595,53.36,1,0.0,0.0279,0.0281,0.017,0.1189,0.0645,0.0,0.0,0.0,0.0949,0.0901,0.2279,0.2129,0.0044,0.4175,0.3843,0.0101,0.0369,0.0343,0.1664,0.206,0.0083,0.0077,0.0001,0.0001,0.0008,0.0001,0.0003,0.0159,0.021,0.0,0.0,0.0453,0.0028,0.0003,0.0002,0.0133,0.0185,0.384,0.0021,0.0002,0.0004,0.0027,0.0255,0.0533,0.0775,0.0006,0.0013,0.0094,0.0129,0.0,0.0
1600,53.53,1,0.0,0.0238,0.0191,0.0189,0.1105,0.0592,0.0003,0.0,0.0,0.0488,0.0376,0.2288,0.227,0.0037,0.4474,0.3932,0.008,0.0349,0.0308,0.1865,0.1916,0.0123,0.0206,0.0005,0.0027,0.4126,0.0013,0.0149,0.015,0.0216,0.0,0.0,0.0933,0.0005,0.018,0.0136,0.0457,0.0475,0.0301,0.0016,0.0026,0.008,0.0008,0.0243,0.4137,0.4142,0.0034,0.0022,0.0128,0.0215,0.0,0.0
1605,53.69,1,0.0,0.0234,0.0142,0.0267,0.1105,0.0816,0.0001,0.0,0.0,0.0679,0.0564,0.2211,0.2177,0.0046,0.3998,0.3309,0.0112,0.0332,0.0335,0.1577,0.2263,0.0076,0.0124,0.0005,0.0006,0.0131,0.0001,0.0017,0.0377,0.0019,0.0002,0.0003,0.0167,0.0011,0.0031,0.0043,0.1314,0.0253,0.0197,0.0005,0.0033,0.0018,0.0022,0.0339,0.2956,0.1869,0.0097,0.0427,0.0118,0.0124,0.0,0.0
1610,53.86,1,0.0,0.0214,0.0157,0.0193,0.1251,0.0936,0.0001,0.0,0.0,0.0788,0.0393,0.2173,0.1997,0.0053,0.39,0.3391,0.0103,0.0339,0.0375,0.143,0.1936,0.0069,0.0169,0.0004,0.0005,0.013,0.0001,0.0014,0.0185,0.0054,0.0,0.0,0.0272,0.0011,0.0043,0.0048,0.0751,0.0314,0.0495,0.0011,0.0018,0.0022,0.0011,0.0211,0.4549,0.354,0.0045,0.0084,0.0128,0.0161,0.0,0.0
1615,54.03,1,0.0,0.0157,0.0121,0.0211,0.1724,0.1042,0.0001,0.0,0.0,0.0749,0.0395,0.2535,0.2409,0.0041,0.4272,0.3558,0.0089,0.0264,0.0282,0.1189,0.1413,0.0081,0.0178,0.0006,0.0004,0.0363,0.0003,0.0028,0.0118,0.0035,0.0001,0.0002,0.036,0.0005,0.009,0.0119,0.0822,0.0302,0.0357,0.0016,0.003,0.0021,0.0011,0.0328,0.352,0.302,0.0114,0.0292,0.0177,0.0313,0.0,0.0
1620,54.2,1,0.0,0.0108,0.0074,0.0487,0.1885,0.1083,0.0003,0.0,0.0,0.2086,0.1481,0.4783,0.5002,0.0007,0.8343,0.8169,0.0008,0.0101,0.0096,0.1621,0.3178,0.0033,0.0059,0.0013,0.0024,0.3515,0.0013,0.0063,0.015,0.01,0.0003,0.0002,0.067,0.0006,0.063,0.0798,0.0746,0.0546,0.0169,0.0007,0.0032,0.0048,0.0009,0.0298,0.4192,0.3258,0.0246,0.0195,0.0824,0.094,0.0,0.0
1625,54.36,1,0.0,0.0107,0.0119,0.0486,0.2332,0.0894,0.0001,0.0,0.0,0.0825,0.0803,0.4956,0.4755,0.0002,0.9197,0.9176,0.0003,0.0102,0.0088,0.1051,0.1413,0.0137,0.0095,0.001,0.0006,0.0501,0.0007,0.002,0.0324,0.0189,0.0,0.0,0.211,0.0009,0.0233,0.029,0.0185,0.0279,0.0856,0.0028,0.0018,0.0143,0.0003,0.0126,0.0063,0.0097,0.0002,0.0029,0.0833,0.0801,0.0,0.0
1630,54.53,1,0.0,0.0184,0.026,0.036,0.2163,0.0712,0.0,0.0,0.0,0.0465,0.065,0.4467,0.4196,0.0002,0.9244,0.9288,0.0003,0.0143,0.0117,0.0834,0.1468,0.027,0.0116,0.0004,0.0003,0.0049,0.0003,0.0008,0.0189,0.0154,0.0,0.0,0.2401,0.0011,0.0023,0.0026,0.0087,0.0138,0.4927,0.0055,0.0007,0.003,0.0004,0.0056,0.0034,0.0063,0.0002,0.0019,0.0041,0.0053,0.0,0.0
1635,54.7,1,0.0,0.0156,0.018,0.0245,0.2092,0.0675,0.0,0.0,0.0,0.0338,0.035,0.3179,0.298,0.0006,0.8112,0.7991,0.0008,0.02,0.0174,0.0801,0.1323,0.0256,0.017,0.0003,0.0015,0.0507,0.0003,0.0072,0.0052,0.0133,0.0,0.0,0.1322,0.0017,0.0046,0.0037,0.0084,0.0272,0.2405,0.0019,0.0036,0.0093,0.0004,0.0067,0.001,0.0021,0.0002,0.0013,0.0012,0.002,0.0,0.0
1640,54.86,1,0.0,0.0151,0.0162,0.0228,0.2649,0.0816,0.0,0.0,0.0,0.0241,0.0221,0.3341,0.3257,0.0005,0.8369,0.8425,0.0008,0.0183,0.0159,0.0595,0.0993,0.0393,0.0265,0.0001,0.0006,0.0558,0.0019,0.0106,0.0159,0.0067,0.0,0.0,0.2492,0.0016,0.0016,0.002,0.0059,0.0068,0.7241,0.0076,0.0143,0.0479,0.001,0.0046,0.0,0.0001,0.0,0.0004,0.0005,0.0004,0.0,0.0
1645,55.03,1,0.0,0.0142,0.0166,0.0286,0.2163,0.0848,0.0,0.0,0.0,0.0152,0.0181,0.3193,0.2946,0.0002,0.9252,0.9202,0.0002,0.0186,0.0162,0.0422,0.1241,0.0495,0.0282,0.0004,0.0009,0.0505,0.0006,0.0126,0.0193,0.0182,0.0,0.0,0.0634,0.0017,0.005,0.005,0.0669,0.043,0.0862,0.003,0.0043,0.0133,0.0004,0.0053,0.0049,0.005,0.0006,0.0003,0.001,0.0009,0.0,0.0
1650,55.2,1,0.0,0.0137,0.0105,0.0339,0.2692,0.1329,0.0,0.0,0.0,0.0123,0.0121,0.4401,0.4298,0.0002,0.9186,0.9095,0.0003,0.01,0.0085,0.0263,0.0578,0.0525,0.0381,0.0003,0.0007,0.0082,0.0001,0.001,0.0065,0.0101,0.0002,0.0002,0.014,0.001,0.0035,0.0028,0.0921,0.0808,0.0209,0.0021,0.0043,0.0014,0.0063,0.0755,0.0298,0.0296,0.0045,0.0026,0.0143,0.0182,0.0,0.0
1655,55.37,1,0.0,0.0194,0.018,0.0158,0.223,0.1242,0.0,0.0,0.0,0.0194,0.008,0.2896,0.278,0.0048,0.4281,0.4368,0.0051,0.0239,0.0195,0.0655,0.024,0.0377,0.0624,0.0,0.0001,0.001,0.0003,0.0005,0.0081,0.0025,0.0,0.0,0.0092,0.0006,0.0001,0.0001,0.0319,0.021,0.2749,0.011,0.0011,0.0006,0.0056,0.0116,0.0024,0.0045,0.0003,0.0073,0.0004,0.0003,0.0,0.0
1660,55.53,1,0.0,0.0384,0.042,0.0078,0.1357,0.0709,0.0,0.0,0.0,0.0047,0.0042,0.2112,0.2194,0.0014,0.6383,0.6066,0.003,0.0354,0.0299,0.0463,0.0169,0.1349,0.1023,0.0005,0.0001,0.0153,0.0009,0.0007,0.0216,0.0093,0.0,0.0,0.1505,0.0002,0.0159,0.0182,0.0457,0.014,0.1471,0.015,0.001,0.0014,0.0004,0.0216,0.0211,0.0222,0.001,0.002,0.0361,0.041,0.0,0.0
1665,55.7,1,0.0,0.0618,0.0442,0.007,0.0547,0.0529,0.0001,0.0,0.0,0.0227,0.009,0.0999,0.1102,0.0084,0.3277,0.3316,0.0065,0.0657,0.0595,0.152,0.0577,0.0269,0.0462,0.0004,0.0005,0.1804,0.0012,0.0039,0.0063,0.0107,0.0,0.0,0.1448,0.0006,0.0306,0.022,0.0193,0.0204,0.0485,0.002,0.0014,0.0034,0.0002,0.0253,0.0127,0.0192,0.0019,0.0024,0.0186,0.0303,0.0,0.0
1670,55.87,1,0.0,0.0678,0.0592,0.0075,0.1081,0.056,0.0,0.0,0.0,0.0314,0.0139,0.3411,0.3286,0.0042,0.3965,0.4057,0.0079,0.0192,0.0169,0.13,0.0661,0.0265,0.0388,0.0001,0.0001,0.0013,0.0001,0.0005,0.0065,0.0149,0.0,0.0,0.1207,0.002,0.0004,0.0002,0.007,0.0139,0.513,0.0032,0.0002,0.0009,0.0004,0.005,0.0047,0.0106,0.0004,0.0013,0.0008,0.0012,0.0,0.0
1675,56.04,1,0.0,0.0349,0.033,0.0065,0.1367,0.0648,0.0,0.0,0.0,0.023,0.0123,0.3262,0.3034,0.0044,0.3869,0.3573,0.0081,0.0188,0.016,0.0753,0.0607,0.0277,0.036,0.0003,0.0004,0.0122,0.0002,0.003,0.0082,0.0124,0.0,0.0,0.0425,0.0029,0.0026,0.0018,0.0315,0.0639,0.051,0.0007,0.0014,0.003,0.0004,0.0081,0.0097,0.0194,0.0008,0.0018,0.0012,0.0018,0.0,0.0
1680,56.2,1,0.0,0.0468,0.0395,0.006,0.1295,0.0555,0.0,0.0,0.0,0.0259,0.0105,0.3052,0.2829,0.0054,0.3118,0.2772,0.0155,0.022,0.0192,0.0832,0.0467,0.0268,0.0423,0.0002,0.0002,0.0022,0.0001,0.0008,0.0122,0.0038,0.0,0.0,0.0145,0.0049,0.0004,0.0004,0.0517,0.0542,0.0428,0.0004,0.001,0.0012,0.0016,0.0107,0.0169,0.0268,0.0011,0.007,0.0007,0.0008,0.0,0.0
1685,56.37,1,0.0,0.0312,0.0366,0.0071,0.1627,0.0554,0.0,0.0,0.0,0.0258,0.0097,0.2642,0.2474,0.0061,0.3147,0.2887,0.0128,0.027,0.0237,0.0857,0.0454,0.0312,0.0447,0.0002,0.0004,0.0058,0.0001,0.0007,0.0164,0.004,0.0,0.0,0.0895,0.0019,0.0022,0.0022,0.02,0.0142,0.1367,0.0013,0.001,0.002,0.0013,0.0338,0.0043,0.0066,0.0003,0.002,0.0112,0.0172,0.0,0.0
1690,56.54,1,0.0,0.0213,0.0154,0.0138,0.1878,0.1069,0.0001,0.0,0.0,0.0271,0.008,0.2348,0.2349,0.0058,0.339,0.2837,0.0134,0.0298,0.0253,0.1017,0.0306,0.0251,0.0537,0.0004,0.001,0.0086,0.0,0.0007,0.0088,0.0046,0.0001,0.0002,0.0367,0.0016,0.0058,0.0059,0.0559,0.0332,0.0286,0.0006,0.0018,0.0009,0.0034,0.0767,0.0537,0.0481,0.0036,0.0033,0.0691,0.0885,0.0,0.0
1695,56.7,1,0.0,0.0125,0.0137,0.0269,0.2138,0.0951,0.0,0.0,0.0,0.0219,0.009,0.1845,0.1925,0.0072,0.3299,0.3251,0.0086,0.038,0.0336,0.089,0.0335,0.0303,0.0451,0.0003,0.0005,0.0099,0.0002,0.0017,0.035,0.007,0.0,0.0,0.0521,0.0007,0.0039,0.0043,0.0993,0.0409,0.0419,0.0046,0.0013,0.0032,0.0006,0.0132,0.0193,0.0242,0.0006,0.0023,0.0025,0.0044,0.0,0.0
1700,56.87,1,0.0,0.0175,0.0182,0.0257,0.2342,0.0666,0.0,0.0,0.0,0.0146,0.0064,0.3128,0.2966,0.0014,0.6869,0.676,0.0015,0.0198,0.0179,0.0594,0.072,0.0409,0.0592,0.0003,0.0006,0.0188,0.0002,0.0071,0.0188,0.0053,0.0,0.0,0.0212,0.0021,0.0015,0.002,0.0616,0.0649,0.0423,0.0013,0.0037,0.0073,0.0007,0.0049,0.005,0.0082,0.0003,0.0075,0.0004,0.0004,0.0,0.0
1705,57.04,1,0.0,0.0096,0.0071,0.0274,0.2757,0.121,0.0,0.0,0.0,0.0672,0.0236,0.4973,0.5217,0.0069,0.3066,0.3347,0.0112,0.0103,0.0074,0.1382,0.0725,0.0151,0.0224,0.0001,0.0029,0.1286,0.0008,0.0096,0.0155,0.0029,0.0,0.0,0.389,0.0036,0.0027,0.0036,0.0036,0.0038,0.5323,0.001,0.0157,0.0498,0.0012,0.0074,0.0001,0.0001,0.0,0.0005,0.0016,0.001,0.0,0.0
1710,57.21,1,0.0,0.002,0.0024,0.1139,0.4086,0.2005,0.0001,0.0,0.0,0.7482,0.4913,0.848,0.8568,0.0295,0.1759,0.1715,0.0216,0.0015,0.0017,0.3378,0.3291,0.0004,0.0006,0.0006,0.0005,0.1119,0.0014,0.0095,0.0138,0.0127,0.0,0.0001,0.1189,0.0004,0.0158,0.0211,0.0425,0.0425,0.0555,0.0043,0.0049,0.0042,0.0009,0.0193,0.0528,0.0682,0.0015,0.0158,0.0441,0.0284,0.0,0.0
1715,57.37,1,0.0,0.0017,0.0015,0.1027,0.439,0.3077,0.0001,0.0,0.0,0.397,0.3114,0.6797,0.6997,0.0032,0.4679,0.4388,0.0105,0.0049,0.0032,0.2601,0.2475,0.0015,0.0017,0.0003,0.0012,0.1431,0.0011,0.0147,0.0121,0.0069,0.0,0.0,0.1279,0.001,0.0057,0.0092,0.0349,0.0125,0.1095,0.0025,0.011,0.0124,0.001,0.0104,0.0021,0.0018,0.0002,0.0007,0.0042,0.003,0.0,0.0
1720,57.54,1,0.0,0.0059,0.009,0.028,0.3816,0.2289,0.0,0.0,0.0,0.1963,0.0779,0.4692,0.4756,0.002,0.5547,0.566,0.0071,0.0123,0.0105,0.2202,0.0958,0.006,0.0099,0.0,0.0001,0.0021,0.001,0.0011,0.0148,0.0037,0.0,0.0,0.0409,0.002,0.0001,0.0002,0.0125,0.0057,0.8876,0.0125,0.0023,0.0013,0.0077,0.0089,0.0002,0.0002,0.0,0.0007,0.0005,0.0003,0.0,0.0
1725,57.71,1,0.0,0.019,0.0161,0.0197,0.1744,0.1557,0.0,0.0,0.0,0.0502,0.0302,0.2553,0.2338,0.0011,0.7052,0.6553,0.0023,0.0234,0.028,0.0785,0.1016,0.0121,0.0293,0.0003,0.0001,0.009,0.0023,0.0005,0.001,0.0024,0.0011,0.0008,0.0465,0.0002,0.0079,0.0042,0.0375,0.0162,0.0584,0.0058,0.001,0.001,0.002,0.1561,0.0538,0.0376,0.0419,0.004,0.0117,0.0117,0.0,0.0
1730,57.88,1,0.0,0.0144,0.0055,0.0198,0.2024,0.2303,0.0001,0.0,0.0,0.1424,0.0456,0.2913,0.2951,0.0028,0.5754,0.5667,0.0025,0.0175,0.0199,0.1192,0.1744,0.0036,0.0132,0.0003,0.0002,0.1284,0.003,0.0153,0.0111,0.0231,0.0,0.0,0.0659,0.0007,0.0086,0.0063,0.0797,0.045,0.08,0.0037,0.0029,0.0066,0.0004,0.0136,0.278,0.2262,0.003,0.0009,0.0044,0.0057,0.0,0.0
1735,58.04,1,0.0,0.0172,0.0152,0.021,0.2464,0.1379,0.0,0.0,0.0,0.0541,0.0274,0.3932,0.3877,0.0023,0.564,0.5597,0.0037,0.0135,0.0118,0.0734,0.0636,0.0157,0.0238,0.0001,0.0001,0.001,0.0005,0.0003,0.025,0.0069,0.0,0.0,0.027,0.0015,0.0003,0.0003,0.0369,0.021,0.3165,0.0049,0.0008,0.0007,0.0032,0.013,0.0043,0.0067,0.0002,0.0025,0.0012,0.0009,0.0,0.0
1740,58.21,1,0.0,0.0085,0.0073,0.0368,0.3368,0.1936,0.0,0.0,0.0,0.0383,0.02,0.3548,0.3569,0.0017,0.6271,0.6264,0.0029,0.0158,0.0144,0.069,0.0532,0.0216,0.0322,0.0001,0.0002,0.0031,0.0004,0.0008,0.0066,0.0029,0.0,0.0,0.0684,0.0027,0.0005,0.0005,0.0119,0.0115,0.4711,0.002,0.0017,0.002,0.0022,0.0106,0.0007,0.001,0.0002,0.0021,0.0009,0.0007,0.0,0.0
1745,58.38,1,0.0,0.0008,0.0004,0.2445,0.558,0.4558,0.0001,0.0,0.0,0.7474,0.5835,0.8539,0.8483,0.0265,0.1614,0.1514,0.0345,0.0022,0.0012,0.3311,0.2276,0.0005,0.0005,0.0004,0.0021,0.1779,0.001,0.0095,0.0022,0.0066,0.0002,0.0002,0.0847,0.0014,0.0142,0.0116,0.0062,0.0302,0.0597,0.0008,0.0048,0.0054,0.001,0.0274,0.0038,0.009,0.0009,0.0108,0.0094,0.0164,0.0,0.0
1750,58.54,1,0.0,0.0036,0.0043,0.0742,0.4311,0.1749,0.0,0.0,0.0,0.2603,0.2966,0.5905,0.5884,0.0041,0.3345,0.3822,0.019,0.0084,0.0053,0.2139,0.1828,0.0039,0.002,0.0002,0.0002,0.0112,0.0005,0.002,0.0061,0.0056,0.0,0.0,0.1706,0.0017,0.0022,0.0021,0.007,0.0198,0.3024,0.0017,0.0017,0.0035,0.0007,0.0116,0.0022,0.005,0.0002,0.0053,0.0037,0.0052,0.0,0.0
1755,58.71,1,0.0,0.0148,0.0192,0.0265,0.1858,0.0505,0.0,0.0,0.0,0.0652,0.0634,0.3358,0.3276,0.0049,0.3812,0.3834,0.0101,0.0242,0.0177,0.2667,0.1637,0.0143,0.0107,0.0001,0.0015,0.0303,0.0003,0.007,0.0073,0.0037,0.0,0.0,0.1528,0.004,0.0015,0.0013,0.0045,0.0069,0.5503,0.0011,0.0047,0.0171,0.0007,0.0039,0.0001,0.0001,0.0,0.0005,0.0003,0.0003,0.0,0.0
1760,58.88,1,0.0,0.0137,0.0176,0.0262,0.1868,0.0504,0.0,0.0,0.0,0.0774,0.056,0.4511,0.4058,0.0081,0.2442,0.2615,0.0198,0.0163,0.0097,0.1884,0.1013,0.0126,0.0102,0.0001,0.0009,0.0201,0.0002,0.0047,0.0367,0.0244,0.0,0.0,0.0459,0.0027,0.0011,0.0009,0.0309,0.0519,0.0803,0.0027,0.0042,0.0331,0.0011,0.0108,0.0012,0.0024,0.0,0.0004,0.0027,0.0032,0.0,0.0
1765,59.05,1,0.0,0.0242,0.0238,0.0198,0.1279,0.0556,0.0,0.0,0.0,0.0892,0.0589,0.3684,0.3371,0.0089,0.2647,0.2648,0.018,0.0219,0.0157,0.1696,0.132,0.0114,0.0106,0.0004,0.0006,0.0249,0.0002,0.0024,0.0591,0.0463,0.0,0.0,0.1224,0.0006,0.0064,0.0046,0.0249,0.0373,0.0515,0.0081,0.0008,0.0229,0.0002,0.0085,0.0077,0.0157,0.0001,0.0007,0.0283,0.0379,0.0,0.0
1770,59.21,1,0.0,0.0462,0.0411,0.0143,0.0907,0.0534,0.0,0.0,0.0,0.0918,0.0662,0.2106,0.2078,0.0109,0.2368,0.2551,0.0256,0.041,0.0384,0.2123,0.2297,0.0086,0.0107,0.0002,0.0003,0.0013,0.0,0.0007,0.0207,0.0471,0.0,0.0,0.1072,0.0036,0.0004,0.0002,0.008,0.0227,0.6158,0.0022,0.0002,0.0006,0.0005,0.0042,0.0554,0.1235,0.0003,0.0013,0.0007,0.0014,0.0,0.0
1775,59.38,1,0.0,0.0224,0.0262,0.015,0.1816,0.056,0.0,0.0,0.0,0.0877,0.0691,0.3853,0.3408,0.0083,0.2523,0.2542,0.0229,0.0209,0.0136,0.1888,0.1,0.0107,0.0086,0.0003,0.0003,0.0153,0.0002,0.0048,0.0173,0.0246,0.0,0.0,0.114,0.0023,0.002,0.0013,0.0173,0.0391,0.2023,0.0018,0.0013,0.004,0.0005,0.0106,0.0859,0.1783,0.0003,0.0015,0.006,0.0131,0.0,0.0
